ocid,유료아이템착용 개수,총 코디금액(원),착용코디금액(원),스페셜라벨 개수,레드라벨 개수,마스터라벨 개수,일루전 링 개수,"비싼 헤어(부티크, 마스터라벨) 유무",헤어 믹스염색 여부,헤어 믹스염색 비율,성형 믹스염색 여부,성형 믹스염색 비율,착용 아이템 리스트,"착용 헤어,성형,피부",세분화 유저 그룹
722e522cedee7747c8c1017e6decd5a7,2,3960,3960,0,0,0,0,0,0,0,0,0,"가려진 빛, 인형핑크, 투명 안경, 투명 귀고리, 화중신선, 선녀의 자존심, 투명 장갑, 도원향, 절망의 치료사, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","보라색 포니 엘피네 헤어, 은은한 얼굴, 엘프 피부",1. 유료 유저 (아이템 구매 지출)
42299eb881a22e591b9566f1278f2c39,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설화 헤어, 홍매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
50506f629b175244a60f24f89a429d2a,0,0,0,0,0,0,0,0,0,0,0,0,"인형핑크, 투명 안경, 투명 귀고리, 투명 장갑, 투명 망토, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 아침등교 헤어, 뭐래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
6cc2c07706660dd2ae488811f289fa4f,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 아침등교 헤어, 꼬맹이 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
2c7325483e84e11d82a2c6d843bd437b,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드","검은색 설화 헤어, 오물오물 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
acf870fe456ec3ddee87022e48fc1278,2,51960,3960,0,0,0,0,0,1,75,0,0,"가려진 빛, 인형핑크, 투명 안경, 투명 귀고리, 화중신선, 선녀의 자존심, 투명 장갑, 도원향, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","보라색 포니 엘피네 헤어, 차차 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
6592582f1b4d08f473b2d6c85daa9569,1,49980,1980,0,0,0,0,0,1,60,0,0,"튜브덕 수영모, 인형핑크, 투명 안경, 투명 귀고리, 어푸 튜브덕, 튜브덕 슬리퍼, 투명 장갑, 투명 망토, 한밤 수묵, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","초록색 말괄량이 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
4da089640f53c63103dfba24b3a75e86,5,62900,14900,0,0,0,0,0,1,99,0,0,"검은 마법사 후드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 검은 마법사 로브, 잠식된 발걸음, 투명 장갑, 창세의 힘, 파괴와 창조의 기사, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","빨간색 엔젤링 헤어, 설매화 렌 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
66e4c4e00d494cf41dfdf717b25961a3,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","파란색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
6b5a14220b8fcbbc10c039ad7415c3ea4723574b05820acf03e7ec3162ff5bed,0,48000,0,0,0,0,0,0,1,60,0,0,"꽃구름 난초, 인형 라벤더, 투명 안경, 투명 귀고리, 자운 항아, 꽃구름 너울, 투명 장갑, 아라사, 드리밍 스타","초록색 체리팝 헤어, 차차 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
1ccf56f1d6a69eb286d819cc0550157b,5,68200,68200,0,0,5,0,0,0,0,0,0,"별의 전언, 투명 얼굴장식, 투명 안경, 투명 귀고리, 꿈의 안내자, 별빛 걸음, 투명 장갑, 빛의 가호, 별의 전령","갈색 설화 헤어, 왜요 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
336a098a76d85fd01f0f0d1fe2563d18,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 인형핑크, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드","노란색 채운 헤어, 멍한 오드아이 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
b420891ea631270f7bfbc80f1100db58,0,0,0,0,0,0,0,0,0,0,0,0,"달달 머리띠, 인형핑크, 투명 안경, 투명 귀고리, 츄츄 카페 소녀, 새콤 슬리퍼, 투명 장갑, 프룻 리프, 츄릅 매듭팔찌","빨간색 리커버 헤어, 디어 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
851efae4c330064707c267798cd4c1d5efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
0cc292c06f9f81347e8863372c0b6360,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 레드카펫 헤어, 멍한 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
ca9a7633299374a2a2df3dc54760a342,2,18260,18260,0,1,0,0,0,0,0,0,0,"토끼 귀, 인형핑크, 투명 안경, 투명 귀고리, 특대 사이즈 와이셔츠, 투명 신발, 투명 장갑, 투명 망토, 소원가득 크로스백, 유랑자의 명찰 반지, 유랑자의 말풍선 반지, 하얀구름 명찰 반지, 하얀구름 말풍선 반지","빨간색 셀레나 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
b37dd40f12ce83e73b13cd96e75a86daefe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"인형핑크, 투명 안경, 투명 귀고리, 투명 장갑, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설화 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
f6cb30f5972c057418b7c17f74ec7759,0,0,0,0,0,0,0,0,0,0,0,0,"대적자의 머리장식, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 검정콩 멍뭉이 신발, 투명 장갑, 푸른 하늘 은하수, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 어비스 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
e1ed6f807f38487299cd586f821ae9b7,0,0,0,0,0,0,0,0,0,0,0,0,"투명 모자, 투명 얼굴장식, 붉은 고요 제복, 붉은 고요 구두, 붉은 고요 망토, 붉은 고요, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지","빨간색 마들렌 헤어, 살짝 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
e86962df85e046f60fbb3cb6fe24a89e,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 경험치 부스트 링(15%), 혈맹의 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 아침등교 헤어, 멋져 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
ca552d3604de2e5f44f9a9adfd9a1e78,0,0,0,0,0,0,0,0,0,0,0,0,"대적자의 머리장식, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","파란색 엔젤링 헤어, 흥흥 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
3a3da4c842c71b7034650516a0db4b6be85e07f9d5d276f44440847eec04ba68,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
79ce62a99a4ac1bbc63b1a40f9f6e659,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","노란색 설화 헤어, 홍매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
0ca2efdcdca9ab2b99188ab322c9da86,1,75960,3960,1,0,0,0,0,1,51,1,17,"은하매화, 인형핑크, 투명 안경, 투명 귀고리, 하늘색 우비, 하늘색 장화, 투명 장갑, 메이플 아지트 로고, 조디악 스태프, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","노란색 스테리 헤어, 차분한 헤헤 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
4c1ffa3d42a9f9717b9097f39f60fe89,0,0,0,0,0,0,0,0,0,0,0,0,"만지 삿갓, 복숭아꽃, 투명 안경, 투명 귀고리, 반쵸 스시 주방장 한벌옷, 시노 여우발, 투명 해골 장갑, 에버니아 케이프, 만지 장검, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 블링 토벤 헤어, 텐겐 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
911eeb9013ac1e1a3ae695c9811e9ed0,0,48000,0,0,0,0,0,0,1,30,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드, 컬러링 데코 말풍선 반지, 혈맹의 반지, 컬러링 데코 명찰 반지","파란색 잔혹 헤어, 디어 얼굴, 홍조 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
b5c59b9e5f03f4985a6ad1f9beb35273,0,48000,0,0,0,0,0,0,1,3,0,0,"사이버펑크 헤드셋, 투명 얼굴장식, 투명 안경, 투명 귀고리, 사이버펑크 슈트, 사이버펑크 부츠, 투명 장갑, 버닝 플레임 윙즈, 바닐라 아이스크림","빨간색 미미 헤어, 살짝 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
2b33aa268457b93c0cb73b685e40937d,0,48000,0,0,0,0,0,0,1,59,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑","파란색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
e0e685629536c415ad1bc3487bdcd352,0,0,0,0,0,0,0,0,0,0,0,0,"냥냥 머리띠, 투명 얼굴장식, 투명 안경, 투명 귀고리, 냥냥 교복, 냥냥 스니커즈, 투명 장갑, 냥냥 테일, 투명 무기, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","파란색 미미 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
0c287fea46b1d5e32f7dd16a43c1c87f,1,1980,1980,0,0,0,0,0,0,0,0,0,"마이 퀸 티아라, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 천년의 약속, 유랑자의 말풍선 반지","검은색 마들렌 헤어, 하트 뿅뿅 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
48354d13df9ff9b11d40b58377a8bbe5,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","빨간색 설화 헤어, 설매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
03c48ddd7670c7a2a2dd264383878e86,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 발그레 발그레, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 버닝 플레임 윙즈, 하이퍼 버닝 소드","검은색 블링 조용한 헤어, 졸린 조용한 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
f124fd405bb0f6fa9d17f0c74cd3e7d1,0,0,0,0,0,0,0,0,0,0,0,0,"그림자 토끼 핀, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 그림자 토끼 구두, 투명 장갑, 어둠 토끼 그림자, 코드리스, 혈맹의 반지, 경험치 부스트 링(15%), 유랑자의 명찰 반지","검은색 마들렌 헤어, 멋져 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
acec530c4d2b7ac58c792959d65ea533,0,48000,0,0,0,0,0,0,1,59,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","노란색 하리화 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
eda59b06d4a31f63d42736e757527db3efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 맑음 한 스푼 헤어, 꼬맹이 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
1ba05d431cc4c13b31e4eadb747d8605,0,0,0,0,0,0,0,0,0,0,0,0,"반디 꽃망울, 투명 얼굴장식, 투명 안경, 꿈 속의 빛, 반디 나래, 반디 달빛, 투명 장갑, 포실 반디, 이슬 반디, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 라로즈 헤어, 졸린 조용한 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
964fda9a6b71e21c166f8ab766591706efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 포니 엘피네 헤어, 왜요 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
ab6d37d012fad0a6e80a5e3788425a81,5,95000,95000,0,0,5,0,0,0,0,0,0,"노빌리티 크라운, 인형핑크, 투명 안경, 투명 귀고리, 홀리 세라핌, 할로우 마제스티, 투명 장갑, 가디언 세라핌 페더, 디바인 그레이스, 혈맹의 반지, DREAMER 말풍선 반지, DREAMER 명찰 반지","검은색 잔혹 헤어, 차차 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
a2df59687902041b14528ef02475f16defe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"기억의 갈래, 투명 얼굴장식, 투명 안경, 투명 귀고리, 호수 물결, 신기루 자욱, 투명 장갑, 에르다의 빛, 망각의 등불, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 잔혹 헤어, 뮤트 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
deb07c201ddf4b607dec69aa6e10758f4723574b05820acf03e7ec3162ff5bed,0,48000,0,0,0,0,0,0,1,99,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 투명 신발, 투명 장갑, 투명 망토, 투명 무기, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","주황색 퐁당 헤어, 디어 얼굴, 홍조 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
3bcebcf92e5eacde6ab4626b728d18c9,4,31240,31240,3,0,0,0,0,0,0,0,0,"홍묘화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 비연 유랑자, 투명 장갑, 심검유혼, 백곰 수선 클립","검은색 민트 헤어, 멍한 오드아이 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
c519922a7531aaae8024ce27aeb703a0,0,24000,0,0,0,0,0,0,1,50,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","초록색 플로우 헤어, 차분한 루시드 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
4892b8ecf04e88b0b02d8355619fcd7c,0,0,0,0,0,0,0,0,0,0,0,0,"발그레 발그레, 투명 안경, 투명 귀고리, 샤크샤크 탐사 슈즈, 투명 장갑, 투명 망토, 투명 무기","검은색 허쉬 헤어, 차분한 루시드 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
de129170b80ddd1aff8a0a306a85f578,0,0,0,0,0,0,0,0,0,0,0,0,"에버니아 후드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 황혼의 모래시계, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 룰루 헤어, 멋져 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
47b2dda0f9e23511f801e320272b54dfefe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
2581e87e8caf0226080801233fbb9976,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 포니 엘피네 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
3f12e56a008bc63d1783e427f37c6852,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 베로니카 헤어, 뮤트 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
4618de7a25e0a4eacbb8be9c1e0bdc3a,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 난생 처음 장갑, 전장의 발키리 케이프, 전장의 발키리 소드","검은색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
7acc27c0c2f03e4889855c23f597177a,4,91800,19800,2,2,0,0,0,1,47,1,55,"스피릿 코드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 스피릿 유니버스, 투명 신발, 투명 장갑, 심검유혼, 홍염유검, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","파란색 매화 헤어, 어제 울었어 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
467cc75d0cd961468ca907fe7b7dcc14efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","파란색 리르하 헤어, 꼬맹이 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
ee7f46752a7a505a395939afa1979340,1,20700,20700,0,0,0,1,0,0,0,0,0,"에버니아 후드, 인형핑크, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 황혼의 모래시계, 유랑자의 말풍선 반지, 유랑자의 명찰 반지, 일루전 링 : 병아리","검은색 리르하 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
c214dc11a2d84974bec35e61a6a51895aae77432709819edb959e1fd5d1d77b4,0,0,0,0,0,0,0,0,0,0,0,0,"검정콩 멍뭉이 인형탈, 인형핑크, 투명 안경, 투명 귀고리, 검정콩 멍뭉이 한벌옷, 검정콩 멍뭉이 신발, 투명 장갑, 푸른 하늘 은하수","검은색 아침등교 헤어, 꼬맹이 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
22704299577db6126d82ad465421bcba,0,0,0,0,0,0,0,0,0,0,0,0,"투명 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 블랙 탑드레스, 에버니아 부츠, 투명 장갑, 투명 망토, 투명 무기","검은색 설탕소녀 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
badeee4ad57793b364b5f5e7bac3eb206fbb98200a15be5bcc73a64995849e9c,4,33000,33000,0,0,4,0,0,0,0,0,0,"별의 전언, 꿈의 안내자, 빛의 가호, 별의 전령","검은색 설화 헤어, 홍매화 렌 얼굴, 엘프 피부",1. 유료 유저 (아이템 구매 지출)
88654d94272408cfce1075d9b11f0a8cefe8d04e6d233bd35cf2fabdeb93fb0d,0,48000,0,0,0,0,0,0,1,57,0,0,,"노란색 쉼표 컷 헤어, 뭐요 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
f1f66dc328b74da3bc70dae590c3c9f6,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","검은색 슈리 헤어, 차차 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
